epoch,train_loss,val_nmse,val_nmse_db,best_nmse_db,elapsed_s,total_elapsed_s,lr
0,94.23825918070476,1.080210647607843,0.33508453795518467,0.33508453795518467,12.138913891278207,12.138913891278207,0.00029955301339130357
1,33.6639282913208,1.0190418397138516,0.08192015590154123,0.08192015590154123,11.13987581897527,23.278789710253477,0.00029821480938629495
2,6.292032621383667,0.9890551779088047,-0.047794790874903785,-0.047794790874903785,11.39394446182996,34.67273417208344,0.0002959936384576631
3,1.958028473218282,0.9917911236402062,-0.03579782888353515,-0.047794790874903785,10.964318606071174,45.63705277815461,0.00029290319486279724
4,1.7324256162643432,0.9909534882671304,-0.039467292311461996,-0.047794790874903785,10.882512317039073,56.519565095193684,0.00028896253221413656
5,1.7066106875737508,0.9913224198420842,-0.03785071665318063,-0.047794790874903785,11.449488651007414,67.9690537462011,0.00028419594600731334
6,1.0556716248194378,0.9852107303506799,-0.06470866720559948,-0.06470866720559948,11.167868223972619,79.13692197017372,0.0002786328238313434
7,1.1774164403279623,0.9940990109493335,-0.025703582913130848,-0.06470866720559948,10.978756236843765,90.11567820701748,0.0002723074641843674
8,1.2624543835322062,0.9860959518038565,-0.06080824093810603,-0.06470866720559948,11.267866010777652,101.38354421779513,0.0002652588650120045
9,1.2589957348505656,0.9898766110920244,-0.044189371818054546,-0.06470866720559948,11.29112352244556,112.6746677402407,0.0002575304832720494
10,1.1756318028767903,0.9876732427047359,-0.0538671164912334,-0.06470866720559948,11.358290893025696,124.03295863326639,0.00024916996700787665
11,1.0595823532740276,0.9829265857487917,-0.07478918174822916,-0.07478918174822916,11.538309760391712,135.5712683936581,0.0002402288615824086
12,1.0093727014859517,0.9790406420081854,-0.09199279357713233,-0.09199279357713233,11.447882927022874,147.01915132068098,0.00023076229188381255
13,1.0912949616114298,0.9809528519047631,-0.08351865861299558,-0.09199279357713233,11.092944809235632,158.1120961299166,0.00022082862246223427
14,1.058476096312205,0.9795275870462259,-0.08983328190701168,-0.09199279357713233,11.395143392495811,169.50723952241242,0.00021048909769293803
15,1.173588049252828,0.9747819860527913,-0.11092505164536644,-0.11092505164536644,11.067199003882706,180.57443852629513,0.0001998074641843674
16,0.996644201596578,0.9662568452623156,-0.14907416386301225,-0.14907416386301225,11.351448244415224,191.92588677071035,0.00018884957775910634
17,1.0864321990013122,0.9674021855907308,-0.14392935772329074,-0.14907416386301225,11.269315213896334,203.19520198460668,0.0001776829974308335
18,1.0270437717437744,0.9712803739557664,-0.12655386687686207,-0.14907416386301225,11.486454153433442,214.68165613804013,0.00016637656888053755
19,1.1744453832308452,0.9661566934651798,-0.14952433016557637,-0.14952433016557637,11.32759809680283,226.00925423484296,0.00015500000000000003
20,1.0291221510569255,0.9699172142893075,-0.13265332652993933,-0.14952433016557637,11.299326472915709,237.30858070775867,0.00014362343111946253
21,1.1913558568954468,0.9595530387014151,-0.1793101490585869,-0.1793101490585869,10.998889594338834,248.3074703020975,0.0001323170025691666
22,0.959082314491272,0.9535271976970964,-0.20666914950107496,-0.20666914950107496,11.088553379289806,259.3960236813873,0.00012115042224089376
23,1.1343415209452312,0.9518067187815905,-0.21451233851748558,-0.21451233851748558,11.558655872941017,270.9546795543283,0.00011019253581563266
24,0.9748736680348714,0.9456344179974662,-0.24276729277589804,-0.24276729277589804,11.318084212951362,282.2727637672797,9.951090230706201e-05
25,1.055238734404246,0.9328202524284521,-0.30202033530128014,-0.30202033530128014,11.24901317153126,293.52177693881094,8.917137753776573e-05
26,0.9715025323232015,0.9323188064909643,-0.3043555521616996,-0.3043555521616996,11.24392822291702,304.76570516172796,7.923770811618743e-05
27,0.9849297629992168,0.9251179028716352,-0.3380291450043083,-0.3380291450043083,11.280142024159431,316.0458471858874,6.977113841759143e-05
28,0.9310450797080994,0.9231466279923916,-0.3472931233222911,-0.3472931233222911,12.16631474159658,328.212161927484,6.08300329921234e-05
29,1.0076293188730876,0.91298753215207,-0.39535153193553213,-0.39535153193553213,11.588081576861441,339.8002435043454,5.246951672795063e-05
30,0.9229063688913981,0.901812677424815,-0.44883663798861967,-0.44883663798861967,11.167000577785075,350.9672440821305,4.4741134987995524e-05
31,0.9444844940503438,0.8927361748367548,-0.49276866689478804,-0.49276866689478804,11.05642978195101,362.0236738640815,3.7692535815632644e-05
32,0.8884387766520182,0.8866583775811725,-0.5224367814978034,-0.5224367814978034,11.57347597926855,373.59714984335005,3.136717616865664e-05
33,0.9410660467147827,0.8801284118576183,-0.5545395910821252,-0.5545395910821252,11.182607221417129,384.7797570647672,2.5804053992686677e-05
34,0.9366402158737183,0.8745983711050617,-0.5819133584177018,-0.5819133584177018,11.357611128129065,396.13736819289625,2.103746778586343e-05
35,0.9824921390215556,0.8706781913754013,-0.6014233355121597,-0.6014233355121597,11.191895033232868,407.3292632261291,1.709680513720274e-05
36,0.9240906969706217,0.8679872154071927,-0.6148667150438272,-0.6148667150438272,11.689827746711671,419.0190909728408,1.4006361542336902e-05
37,0.9541211748123168,0.8645199439426263,-0.6322498336828768,-0.6322498336828768,11.303582478314638,430.3226734511554,1.1785190613705041e-05
38,0.9242865943908691,0.8636086920069324,-0.6368299524974446,-0.6368299524974446,11.261070312000811,441.58374376315624,1.0446986608696446e-05
39,0.9491181958516439,0.8613943875167105,-0.6479796224426054,-0.6479796224426054,11.530039160512388,453.1137829236686,1e-05
