traj_id,scenario,split,lag_s,valid_pair_fraction,nmse_linear,nmse_db,median_sample_nmse_db,physical_error_sum,physical_energy_sum
cruise_011,cruise,val,0.002,1.0,0.0006284033297561109,-32.017616271972656,-39.59150314331055,0.0004722719741073744,0.713928772303916
cruise_011,cruise,val,0.004,1.0,0.002274216851219535,-26.431682586669922,-35.12270736694336,0.0017234101495489096,0.7138327840293641
cruise_011,cruise,val,0.01,1.0,0.009947123005986214,-20.02302360534668,-30.664440155029297,0.007647544314187016,0.7135446709216922
cruise_011,cruise,val,0.02,1.0,0.0151906069368124,-18.184249877929688,-27.006017684936523,0.011775412299746435,0.713063676499587
cruise_011,cruise,val,0.05,0.9999999403953552,0.018849888816475868,-17.246912002563477,-21.55562400817871,0.01462329286034958,0.7116114052405464
cruise_011,cruise,val,0.1,0.9999999403953552,0.026018479838967323,-15.84718132019043,-16.161691665649414,0.020763881158416098,0.7091663060418796
cruise_011,cruise,val,0.2,1.0,0.08985621482133865,-10.464519500732422,-10.453439712524414,0.07113231844607526,0.7041715746017871
cruise_011,cruise,val,0.5,1.0,0.4878205358982086,-3.117399215698242,-3.193995475769043,0.37268839133867004,0.6883266980803455
cruise_012,cruise,test,0.002,1.0,0.0005916755762882531,-32.2791633605957,-34.46415328979492,0.0002897820067561119,0.5334399908606429
cruise_012,cruise,test,0.004,1.0,0.001770518720149994,-27.51899528503418,-29.26887321472168,0.0008954000455743127,0.5333600903250044
cruise_012,cruise,test,0.01,1.0,0.005735268350690603,-22.41446304321289,-24.682125091552734,0.0031349762106351875,0.5331162860311451
cruise_012,cruise,test,0.02,1.0,0.011597517877817154,-19.35634994506836,-23.614978790283203,0.006469813145564274,0.5326946313944063
cruise_012,cruise,test,0.05,0.9999999403953552,0.025360731407999992,-15.958383560180664,-21.1883544921875,0.014833954044277675,0.5313824924378423
cruise_012,cruise,test,0.1,0.9999999403953552,0.032603245228528976,-14.867391586303711,-17.555858612060547,0.01863692839037867,0.5293313043584931
cruise_012,cruise,test,0.2,1.0,0.06540241092443466,-11.844062805175781,-12.695625305175781,0.036533588422116736,0.5250318456819514
cruise_012,cruise,test,0.5,1.0,0.27989256381988525,-5.530086040496826,-5.4868669509887695,0.14951728647247364,0.5117885439685779
cruise_013,cruise,train,0.002,1.0,0.0005012690671719611,-32.999290466308594,-34.743927001953125,0.00014077214551133643,0.2367534437980794
cruise_013,cruise,train,0.004,1.0,0.0016729936469346285,-27.765060424804688,-31.19308853149414,0.0004857481848956624,0.2367205622322217
cruise_013,cruise,train,0.01,1.0,0.008046363480389118,-20.94400405883789,-26.271568298339844,0.0024210189508089286,0.23662098107524798
cruise_013,cruise,train,0.02,1.0,0.022135505452752113,-16.54910659790039,-20.874000549316406,0.006619314183993197,0.23645491659772233
cruise_013,cruise,train,0.05,0.9999999403953552,0.047682080417871475,-13.216447830200195,-14.08877944946289,0.01183880680821403,0.23595032189405174
cruise_013,cruise,train,0.1,0.9999999403953552,0.0814027190208435,-10.893610954284668,-10.864957809448242,0.017914603362612525,0.23507871999026975
cruise_013,cruise,train,0.2,1.0,0.07075753062963486,-11.502274513244629,-11.788265228271484,0.016090656686230886,0.23326640274535748
cruise_013,cruise,train,0.5,1.0,0.11699249595403671,-9.318419456481934,-9.438888549804688,0.02839598596824544,0.2279012230792432
cruise_014,cruise,train,0.002,1.0,0.013478482142090797,-18.703590393066406,-21.53428077697754,0.023153656878996953,1.2790907736125519
