run,group,value,targets,mean_nmse_db,energy_weighted_nmse_db,median_nmse_db,p90_nmse_db,p99_nmse_db,maximum_nmse_db,fraction_nmse_below_1,mean_shape_correlation,gain_mae_db,top1_target_contribution,top01pct_contribution,top1pct_contribution,nmse_contribution
linear,los_transition,True,64,54.765348976447335,-0.46405839207424465,0.819283552181101,39.0942185058524,68.99141548484268,70.87583811448998,0.390625,0.5608428281532696,14.9104606481269,0.6380709018729269,0.6380709018729269,0.6380709018729269,0.37665111038996907
neural_flow_seed17,scenario,climb_descent,1188,-0.8885935026694075,-1.0428955249574363,-0.6502571118755422,-0.07221922920418218,-0.0005410763281474318,0.2369529164258618,0.98989898989899,0.2008194579378659,11.00227955977122,0.0010907825993464004,0.0010907825993464004,0.012672317595270897,0.02312131968912617
neural_flow_seed17,scenario,cruise,1206,-0.9441545265768572,-0.7566033086048753,-0.793245899533878,-0.07645223587639075,0.00841529101650144,0.09857465886504461,0.9859038142620232,0.21438618493172287,10.895471546385023,0.0010542063084559056,0.0010542063084559056,0.012498932270820348,0.023173273284123472
neural_flow_seed17,scenario,highspeed,1206,-0.26214226013661796,-0.22417531683876085,-0.0894913052014851,-0.0036623374019978706,0.1166723846716445,0.3739516196423618,0.9228855721393034,0.07199859748634868,18.402988520427723,0.0009599797679709365,0.0009599797679709365,0.011089207021073091,0.027113688980245507
neural_flow_seed17,scenario,occlusion,1188,14.878629949103033,-0.5083387392155126,-0.020271035847105004,0.05504979005074657,25.02163283736469,39.58463184893872,0.6304713804713805,0.09341837787171395,22.45657192841674,0.24876183362375312,0.24876183362375312,0.9495003291357145,0.8724387839475312
neural_flow_seed17,scenario,sweep_turn,1206,-0.16026236624149717,-0.09173028942160948,-0.07823370182820068,0.04136925031719459,0.10215023045802007,0.11103568996090277,0.7844112769485904,0.06646627516869881,19.498511423519002,0.0008826377494668889,0.0008826377494668889,0.010578238113003272,0.02775726037950721
neural_flow_seed17,scenario,uturn,1206,-0.3787008463728517,-0.3300249332700844,-0.281814845795841,-0.03475770514499993,0.10251286674453805,0.2960181537123828,0.9626865671641791,0.11492859178192026,15.14538943036081,0.000968555679683123,0.000968555679683123,0.01133949256467801,0.02639567371946644
neural_flow_seed17,query_s,0.0099999997764825,1200,1.565514889556932,-0.4345043281027471,-0.2524505794626648,0.0033439559756292623,0.08983435204373416,27.815988880763257,0.8891666666666667,0.13108181229214394,15.712550248404344,0.3514521084258989,0.3514521084258989,0.3852826940305611,0.041094931719108066
neural_flow_seed17,query_s,0.0199999995529651,1200,1.5414134777223394,-0.43335739759797887,-0.2520547063456942,0.0027917325511865707,0.09248503654714257,27.752771244466487,0.8858333333333334,0.13126991032079025,15.751878586014112,0.34830084703805786,0.34830084703805786,0.3817851690785412,0.04086750477157143
neural_flow_seed17,query_s,0.050000000745058,1200,7.595416222497121,-0.4291104628967895,-0.24770522254295396,0.0031040676541327574,0.0972092527704709,37.33264052314857,0.8875,0.13081394554064515,15.8578284740448,0.7844065003920022,0.7844065003920022,0.8464792534322346,0.16473216131259671
neural_flow_seed17,query_s,0.1000000014901161,1200,7.214318614589744,-0.41743766446992764,-0.2467029884783498,0.003581089397164429,0.13144505061264697,36.83653531170575,0.885,0.12986327355009655,16.056117219366133,0.7639068839010436,0.7639068839010436,0.832054830756725,0.1508928410722086
neural_flow_seed17,query_s,0.2000000029802322,1200,6.974650357904056,-0.39428874163232897,-0.2340133412492418,0.006621963946615259,0.1503414891138147,35.95586471589408,0.8766666666666667,0.12643939108418858,16.442273385226727,0.6590831212613829,0.6590831212613829,0.8215872228469185,0.14279132055077573
neural_flow_seed17,query_s,0.5,1200,12.051633163923485,-0.3074271902863807,-0.1757627846254085,0.018070468250954968,0.3821736651230017,39.58463184893872,0.8541666666666666,0.11194567227915357,17.565687785545986,0.4721919973679851,0.4721919973679851,0.9435435285258451,0.4596212405737395
neural_flow_seed17,query_los,False,664,17.350493941172488,-0.02314470396921072,0.012228126206081123,0.09160816525223073,28.88757470538667,39.58463184893872,0.34036144578313254,0.015654035897857937,25.74874169323369,0.25191017604528854,0.25191017604528854,0.8900424116472176,0.8615351512447341
neural_flow_seed17,query_los,True,6536,-0.5202803606276062,-0.4025317412576718,-0.27216098895800683,-0.010316801083862731,0.0905078975323749,0.3739516196423618,0.934516523867809,0.1382041808819223,15.26414295502071,0.00018797978757841477,0.0012960298605822962,0.011593865949124134,0.13846484875526593
neural_flow_seed17,los_transition,False,7136,5.443156981528682,-0.40257019131764216,-0.24202575878543217,0.0048410832103456146,0.11601542647323368,37.33264052314857,0.8814461883408071,0.12735626515464582,16.144806081009403,0.2165177537064661,0.7058868285100975,0.7468372989963602,0.5967962254605905
neural_flow_seed17,los_transition,True,64,24.21289086880694,-0.05253191053735663,-0.0050925542695181,11.867674761625004,38.51406099532409,39.58463184893872,0.6875,0.076289030263581,25.847916316241026,0.538262499817081,0.538262499817081,0.538262499817081,0.4032037745394094
neural_flow_seed29,scenario,climb_descent,1188,-0.848287574230395,-1.006623537008641,-0.289094628623177,-0.06162235438694569,0.0068496658926209385,0.5991762564768867,0.9856902356902357,0.20284974482454327,12.994009332223373,0.0011747080433573832,0.0011747080433573832,0.012595868301937756,0.005306679799483152
neural_flow_seed29,scenario,cruise,1206,-0.7160340235516361,-0.5435243081864715,-0.6983884556098741,-0.06369254656923161,-0.03992137844948422,0.039905697033359035,0.9991708126036484,0.1860587825067341,12.989008412432314,0.0009868398173978525,0.0009868398173978525,0.011662711782325141,0.005553657664383581
neural_flow_seed29,scenario,highspeed,1206,-0.15815026772765883,-0.14724042603668716,-0.08203188468084466,-0.013138084518555316,0.2057690596051343,0.4022267440767919,0.9427860696517413,0.05905527373212419,20.635238930558288,0.000943388099282865,0.000943388099282865,0.0110606249265527,0.00631491459330544
neural_flow_seed29,scenario,occlusion,1188,21.77258815658663,-0.4926350045008058,-0.019409116864354634,0.06484592018510289,26.81001639801945,49.8912159497857,0.57996632996633,0.0919304049087065,20.470024256386893,0.5458160958750385,0.5458160958750385,0.9859662010867808,0.9703098867434847
neural_flow_seed29,scenario,sweep_turn,1206,-0.17057636651341807,-0.10039471720030055,-0.07955607709942861,0.02008036392423152,0.06499531025180161,0.11501707206971934,0.7868988391376451,0.06899956773626131,19.773490029583325,0.000885547856270546,0.000885547856270546,0.010553397763928994,0.006296872089106363
neural_flow_seed29,scenario,uturn,1206,-0.22532550930624456,-0.20070112151605754,-0.24139096944076105,-0.022054186892729952,-0.005010024468594961,0.17523834283789605,0.9933665008291874,0.07804165527818775,18.805286928591247,0.0009093039494796676,0.0009093039494796676,0.010609355642021884,0.006217989110236693
neural_flow_seed29,query_s,0.0099999997764825,1200,2.1864962015295153,-0.36340513713281897,-0.2520135573644431,0.005133672629161255,0.08896853029136989,29.168272990147894,0.8875,0.11834873911775347,17.0528295926253,0.4159071943227669,0.4159071943227669,0.4560688413339752,0.010781174277039661
neural_flow_seed29,query_s,0.0199999995529651,1200,2.179279522180602,-0.36317753832718297,-0.25134590104846266,0.00823402285498903,0.09042622756850671,29.15727332064122,0.8883333333333333,0.11857233816889755,17.093666634956996,0.4155450695821606,0.4155450695821606,0.4550846570517422,0.01076327405655851
neural_flow_seed29,query_s,0.050000000745058,1200,8.890399975122875,-0.3577543087167128,-0.24783402947489933,0.007417757335297436,0.10398345441184928,38.80774694664387,0.88,0.11790148339692522,17.204870116710662,0.8176236613692143,0.8176236613692143,0.8836548013606094,0.050472689096587746
neural_flow_seed29,query_s,0.1000000014901161,1200,8.736258798394472,-0.34873538368773943,-0.24229426195931672,0.00666517912711737,0.20618902816507576,38.466056357119996,0.88,0.11700318784694062,17.435392412344616,0.7830662562388306,0.7830662562388306,0.8792200695215915,0.04871271393516662
neural_flow_seed29,query_s,0.2000000029802322,1200,10.300123135168459,-0.3275115430307443,-0.22865664660576124,0.003398584717951964,0.40228743303337045,37.816394108451014,0.8858333333333334,0.11379019029276355,17.845164963404336,0.4703767545391634,0.4703767545391634,0.9153725770239608,0.06982786438833949
neural_flow_seed29,query_s,0.5,1200,20.941694413572147,-0.2515700412514523,-0.15780313911718818,0.00750959809574437,0.5997636085068707,49.8912159497857,0.8691666666666666,0.1003324650622107,19.06150895535325,0.6542909414034548,0.6542909414034548,0.9925913807864429,0.8094422842463079
neural_flow_seed29,query_los,False,664,24.28793055408841,-0.006924178892902878,0.016225522803515663,0.1374893894372615,36.5127909889991,49.8912159497857,0.24246987951807228,0.013326961457204663,23.433628634863858,0.5472181080110022,0.5472181080110022,0.9496576426864348,0.9678238830514568
neural_flow_seed29,query_los,True,6536,-0.42613612006025864,-0.33523339716642053,-0.2540142606371803,-0.014527661629424631,0.05150195395653191,0.5991762564768867,0.9467564259485924,0.12458521760327503,17.02450884285872,0.0001937399548225243,0.0012900359774838316,0.011331639144906612,0.03217611694854313
