run,traj_id,scenario,targets,mean_nmse_db,energy_weighted_nmse_db,median_nmse_db,p90_nmse_db,p99_nmse_db,maximum_nmse_db,fraction_nmse_below_1,mean_shape_correlation,gain_mae_db,top1_target_contribution,top01pct_contribution,top1pct_contribution,nmse_contribution,target_energy_min,query_los_fraction,transition_fraction
kalman,climb_descent_013,climb_descent,396,-10.925377576506147,-10.42419351071077,-14.133634117439744,-6.320951494480398,-2.411814078570247,-1.5514517867656532,1.0,0.944001650418898,0.4835756808860966,0.021862377701775616,0.021862377701775616,0.08090796482988759,9.925203157769724e-07,0.0001831340341595,1.0,0.0
kalman,climb_descent_014,climb_descent,396,-12.891806469692801,-12.840533410152076,-15.3373452200385,-8.913071849968082,-5.661458273875073,-3.5785358819395596,1.0,0.9597951438691881,0.3719562001955858,0.021559161848113215,0.021559161848113215,0.06488171128751175,6.31097581294901e-07,0.0001145542337326,1.0,0.0
kalman,cruise_010,cruise,402,-16.70955736409871,-16.530603854781553,-20.927435180067025,-12.08631393795806,-8.23870636744863,-2.6519455886526484,1.0,0.9844732923590722,0.2971728121925815,0.06331915703115405,0.06331915703115405,0.14405327231685572,2.6598202826941307e-07,3.844554521492682e-05,1.0,0.0
kalman,cruise_012,cruise,402,-12.952737432976473,-12.521770814861037,-18.80850847022805,-8.035106530721137,-3.9144141100094982,0.13079719071136833,0.9975124378109452,0.9671263748140477,0.48841072089807364,0.0505973077917155,0.0505973077917155,0.13915269383338377,6.317340512811837e-07,8.689300739206374e-05,1.0,0.0
kalman,cruise_018,cruise,402,-13.94154008350127,-12.967444393848053,-19.894675078505795,-9.516242214076028,-5.378056255638368,-1.0492114796643728,1.0,0.9713625393400145,0.38119488297260845,0.0484179956748015,0.0484179956748015,0.13533274525885292,5.030996573137358e-07,8.74347606441006e-05,1.0,0.0
kalman,highspeed_002,highspeed,402,-5.703498694871781,-3.267887803166552,-12.67225656267778,-3.1797901080659257,6.620845945889242,7.02474372736789,0.9402985074626866,0.8898066529735983,0.8427967690842154,0.046622782499917435,0.046622782499917435,0.18498406751074145,3.3531899849339157e-06,8.697369048604742e-05,1.0,0.0
kalman,highspeed_006,highspeed,402,-4.043016360348111,-2.808206182638244,-14.12358569254889,-1.483249435226093,8.555827333062698,9.22928286347779,0.917910447761194,0.8923386397861908,1.0674460166304003,0.05284499599200292,0.05284499599200292,0.20112158272262323,4.914806158799999e-06,5.675863576470874e-05,1.0,0.0
kalman,highspeed_015,highspeed,402,-8.507903489528454,-7.381097350467512,-14.351365619728611,-3.556443096578881,1.5213040761599663,2.3623059995657565,0.9651741293532339,0.9224035303242764,0.6920963779974506,0.030394492465290534,0.030394492465290534,0.11034004436665576,1.7579951836234755e-06,3.6653353163274005e-05,1.0,0.0
kalman,occlusion_003,occlusion,396,19.329730110448835,-6.202884465734933,-4.439661139734711,3.941893842900215,34.4527761592428,39.43503065762692,0.6287878787878788,0.7150702262235905,4.227584731049549,0.25872289895019124,0.25872289895019124,0.690915913598465,0.00105256802716898,1.223602774658161e-09,0.5782828282828283,0.05303030303030303
kalman,occlusion_010,occlusion,396,3.8359351235641883,-1.3798708624894596,0.9658240090882038,6.896069470628357,13.837266018401005,17.135009638486395,0.40404040404040403,0.6028176684595757,4.19320486275117,0.05397743779244683,0.05397743779244683,0.15293840624652344,2.9707812557369014e-05,4.128428656713368e-07,0.19696969696969696,0.030303030303030304
kalman,occlusion_011,occlusion,396,49.10243346615133,-5.4215171355846845,-3.4486227430437326,4.643328226689116,63.33962549805719,70.09863491976274,0.6590909090909091,0.7593627519742326,6.046573247794636,0.31763251946254334,0.31763251946254334,0.7861419636493283,0.9988965411497402,3.951984139244358e-12,0.5757575757575758,0.045454545454545456
kalman,sweep_turn_001,sweep_turn,402,-8.706761231770336,-5.593273550110699,-16.451236113447646,-7.694017643344461,0.8568464265048186,9.494984047146827,0.9825870646766169,0.9379679814168711,0.42329031857202176,0.1644176644650275,0.1644176644650275,0.4632225062545394,1.6793139925875725e-06,0.000112875844934,1.0,0.0
kalman,sweep_turn_009,sweep_turn,402,-17.032167318532217,-16.56060410572846,-25.97219083489922,-12.587384092730309,-7.557055629368109,-4.303899459040905,1.0,0.9834004467103019,0.18118907741786214,0.04662305557705132,0.04662305557705132,0.12364633783185411,2.469399170947675e-07,0.0001017073518596,1.0,0.0
kalman,sweep_turn_016,sweep_turn,402,-10.750670839268139,-10.57397753735652,-14.934853228404165,-4.549382991848956,-3.225902656906059,-2.855670528544156,1.0,0.9466997405782861,0.6271895589435095,0.015320536646268791,0.015320536646268791,0.058786362962661626,1.0489165695270992e-06,0.0002200492745032,1.0,0.0
kalman,uturn_004,uturn,402,-8.155793289447287,-8.705331638636856,-10.191126461224922,-4.647129996379773,-0.9898106492241543,1.814988217008099,0.9950248756218906,0.879958000275033,0.6048376529042572,0.02470882523024281,0.02470882523024281,0.07391982774359872,1.9064644041331478e-06,4.408682434586808e-05,1.0,0.0
kalman,uturn_009,uturn,402,-9.358166383209447,-9.805309116039977,-17.132838379900804,-5.498866592850775,0.9811488261600501,1.9673960400674195,0.9701492537313433,0.9436626680454805,0.7822017796217134,0.03375438419392426,0.03375438419392426,0.1210476776392303,1.4454111199242114e-06,8.637246355647221e-05,1.0,0.0
kalman,uturn_019,uturn,402,-9.570517780841168,-7.7428636748321065,-16.067185668852492,-9.363229386480395,4.943029427347618,6.4552969618295455,0.9825870646766169,0.9532109112293455,0.4452135606809398,0.09962203781506213,0.09962203781506213,0.34707996470727615,1.3764367255249404e-06,9.010294161271304e-05,1.0,0.0
latent_ode_seed17,climb_descent_011,climb_descent,396,-1.5786642929462857,-1.2005800616510867,-1.246914752109542,-0.20264251962748958,-0.11311215003483949,-0.07248401675240483,1.0,0.31232339546855803,7.56148882195203,0.0035720936942386008,0.0035720936942386008,0.014231751788369424,0.0006579243947424552,3.011623448401224e-05,0.9722222222222222,0.03282828282828283
latent_ode_seed17,climb_descent_013,climb_descent,396,-4.141267612717382,-3.8213917610161348,-6.444647887023867,-0.742400807825576,-0.29953633656555645,-0.01013192883656819,1.0,0.6321144324181733,4.46460036331355,0.006537600564655563,0.006537600564655563,0.025350199172407443,0.00036468311659175847,0.0001831340341595,1.0,0.0
latent_ode_seed17,climb_descent_014,climb_descent,396,-4.0044326708943725,-3.929165512625362,-4.198051699686459,-2.036359777634197,-1.0797167973860793,-0.9499894699207984,1.0,0.6119494298943365,2.990686903397242,0.005102101970631367,0.005102101970631367,0.02004639081101056,0.0003763562666650212,0.0001145542337326,1.0,0.0
latent_ode_seed17,cruise_010,cruise,402,-4.516718533291967,-4.663959726440746,-4.306935935373552,-3.1631264149677585,-2.9594259647711594,-2.4321913289608945,1.0,0.6570555363869786,2.9010138312975564,0.00402000568587399,0.00402000568587399,0.015149020928308714,0.00033954820015152834,3.844554521492682e-05,1.0,0.0
latent_ode_seed17,cruise_012,cruise,402,-2.149498830862401,-1.9857741923453196,-2.10842601739074,-0.2814059576389073,-0.14139969380699347,-0.12633576551552594,1.0,0.3978987332730003,5.7601093710655,0.003963603958278441,0.003963603958278441,0.015835139225623067,0.0005856301170561228,8.689300739206374e-05,1.0,0.0
latent_ode_seed17,cruise_018,cruise,402,-4.149591419064789,-4.223035106909112,-4.230932641410549,-3.1244018093710797,-2.097058163318026,-1.9972593330652069,1.0,0.6298820559509951,3.259668722378081,0.00408326113933167,0.00408326113933167,0.016239077498398195,0.00036949974597447075,8.74347606441006e-05,1.0,0.0
latent_ode_seed17,highspeed_002,highspeed,402,-3.4675434692444846,-3.07376294553948,-4.215647233048664,-0.6875614635604276,0.5720718728447728,1.155084458880966,0.9751243781094527,0.5766212545863506,4.155857164718545,0.007211684848241213,0.007211684848241213,0.0280846488689062,0.0004323335501275891,8.697369048604742e-05,1.0,0.0
latent_ode_seed17,highspeed_006,highspeed,402,-0.9472816036175917,-0.61216152312582,-0.6746047893405303,-0.2649384018395131,0.10413026592194041,0.15532532962208637,0.9776119402985075,0.20035647146348187,8.462439840112753,0.003206525073476423,0.003206525073476423,0.012738630290721803,0.0007724050876370278,5.675863576470874e-05,1.0,0.0
latent_ode_seed17,highspeed_015,highspeed,402,-0.5634007392196625,-0.1591378568739281,-0.1357407498723954,0.02028288433470378,0.13838684485904246,0.1980550598677438,0.7562189054726368,0.12930435462038445,11.824490308761597,0.002964282068029704,0.002964282068029704,0.011783197270727352,0.0008437877423902297,3.6653353163274005e-05,1.0,0.0
latent_ode_seed17,occlusion_003,occlusion,396,3.693355074711672,-2.4339777379317833,-0.47337504101403693,0.30682685011060407,17.80842192710173,21.05265755705728,0.6666666666666666,0.3152767822710129,11.68074867309946,0.13747858778634886,0.13747858778634886,0.40904223371200765,0.0022150213997315575,1.223602774658161e-09,0.5782828282828283,0.05303030303030303
latent_ode_seed17,occlusion_010,occlusion,396,-0.11592134242021793,-0.7483861555896293,0.031666287927992365,0.1676771185455198,0.97067052384454,1.8850474044030396,0.4090909090909091,0.06957917807449576,16.28669265153432,0.0040031483880175545,0.0040031483880175545,0.014619419221333767,0.0009214044060448461,4.128428656713368e-07,0.19696969696969696,0.030303030303030304
latent_ode_seed17,occlusion_011,occlusion,396,30.188668585468513,-1.027487227866652,-0.35109739671970597,0.2978192163477587,42.499209055293335,52.181183894905075,0.6919191919191919,0.21124034481511678,15.373295074159449,0.39953639347747893,0.39953639347747893,0.8671122020635132,0.9883466110604908,3.951984139244358e-12,0.5757575757575758,0.045454545454545456
latent_ode_seed17,sweep_turn_001,sweep_turn,402,-0.26395830982141605,-0.12014355894776756,-0.010741323493585472,0.11028374585608243,0.16030363699618444,0.17793058804952933,0.527363184079602,0.08856963171238198,11.431309766437284,0.0027539930295146743,0.0027539930295146743,0.01101315681063343,0.0009040187852520019,0.000112875844934,1.0,0.0
latent_ode_seed17,sweep_turn_009,sweep_turn,402,-4.333413922269281,-4.508927092206829,-4.768069381032677,-2.8553641282959252,-2.4238607607090317,-2.1894975276646376,1.0,0.6440900756945065,3.0922015810794248,0.004075356320352145,0.004075356320352145,0.016077381301415974,0.0003541864103119958,0.0001017073518596,1.0,0.0
latent_ode_seed17,sweep_turn_016,sweep_turn,402,-0.28158638595523156,-0.22782170613100464,-0.044804275266356046,0.0474078121080935,0.14274876441477674,0.178816536386445,0.6293532338308457,0.08562143974038527,15.023543856037197,0.0027657583940797993,0.0027657583940797993,0.011015314711544006,0.0009003567969248166,0.0002200492745032,1.0,0.0
latent_ode_seed17,uturn_004,uturn,402,-3.575484495213387,-3.4139212938332,-3.5913569308594493,-2.3092244301146287,-1.4439004758025398,-1.1789098324387728,1.0,0.5913563599411528,3.5308821863889817,0.004319479460055391,0.004319479460055391,0.01672957169668975,0.0004217206202068726,4.408682434586808e-05,1.0,0.0
latent_ode_seed17,uturn_009,uturn,402,-0.8888607436564451,-0.6771930155637079,-0.2590389452491058,-0.14678682578175586,-0.00604587484121311,0.09291732469042939,0.9900497512437811,0.19126574226668966,9.741716018956692,0.0031185431224779207,0.0031185431224779207,0.012407574433776604,0.0007828656028979835,8.637246355647221e-05,1.0,0.0
latent_ode_seed17,uturn_019,uturn,402,-3.680486512357639,-3.6621721483480285,-3.5837515695913806,-3.1985505852167795,-0.9344806726503886,0.31261908089447776,0.9975124378109452,0.5822892837337593,3.154571166048892,0.006238562153683616,0.006238562153683616,0.02184701288172741,0.0004116466968029509,9.010294161271304e-05,1.0,0.0
latent_ode_seed29,climb_descent_011,climb_descent,396,-2.758501884259706,-2.0139026974964294,-2.677853284223038,-0.14287532558551214,-0.08509849661053727,-0.043435177221957,1.0,0.47859892528974496,6.498418633835485,0.004718581762212777,0.004718581762212777,0.018804545677615615,0.0005633304298611222,3.011623448401224e-05,0.9722222222222222,0.03282828282828283
latent_ode_seed29,climb_descent_013,climb_descent,396,-4.3644256378350565,-4.0424274408476615,-7.409723710110897,-0.8157646670825863,-0.22918825300370294,0.008497809962489177,0.9974747474747475,0.6499072102608743,4.155837501991879,0.006911895426351849,0.006911895426351849,0.026967842009113153,0.00038919821174080853,0.0001831340341595,1.0,0.0
latent_ode_seed29,climb_descent_014,climb_descent,396,-4.817075485638121,-4.766664499620419,-5.713017441604592,-2.385186932767839,-2.047227403078287,-1.914265690139061,1.0,0.6768730966882273,2.3672150082961476,0.004927036659268776,0.004927036659268776,0.01946686198085826,0.00035067584435656524,0.0001145542337326,1.0,0.0
latent_ode_seed29,cruise_010,cruise,402,-5.469734256135225,-5.5571274479343105,-5.6570346005608405,-3.7392408768315932,-3.112638485644145,-2.9631349372876037,1.0,0.724890295397583,2.2571148222951747,0.00443030758059285,0.00443030758059285,0.017468561599595905,0.0003063168176660764,3.844554521492682e-05,1.0,0.0
latent_ode_seed29,cruise_012,cruise,402,-2.7867907215941083,-2.524119859413646,-2.5447893258508363,-0.2783931551644899,-0.13181175839368833,-0.028419279693441345,1.0,0.4809540650154005,5.0176081959881,0.004694735087446238,0.004694735087446238,0.018588029961172477,0.0005681528570228261,8.689300739206374e-05,1.0,0.0
latent_ode_seed29,cruise_018,cruise,402,-5.31964450633838,-5.298649011275897,-5.655130919907119,-3.985011452315682,-2.070413138028372,-1.735759822552203,1.0,0.7161522856844005,2.327789981270311,0.005677568926149038,0.005677568926149038,0.02202161180281047,0.00031708800709265387,8.74347606441006e-05,1.0,0.0
latent_ode_seed29,highspeed_002,highspeed,402,-3.72824547806075,-3.3312747429204936,-4.595879666648991,-0.964507928870899,1.0056929770497145,1.520734610278152,0.9577114427860697,0.6049623417700478,3.719308083602436,0.008330517014724592,0.008330517014724592,0.031619975998153485,0.00045742481307133585,8.697369048604742e-05,1.0,0.0
latent_ode_seed29,highspeed_006,highspeed,402,-1.2266216997813364,-0.69664998177681,-0.9550647471099842,-0.14152532188052092,0.15114334172894398,0.2565628433725821,0.9626865671641791,0.2512040490149034,7.845730991209324,0.003500196298770545,0.003500196298770545,0.013807847492872038,0.0008137333156009786,5.675863576470874e-05,1.0,0.0
latent_ode_seed29,highspeed_015,highspeed,402,-0.6019528069185291,-0.1954524373845079,-0.1429547789641929,-0.008444830507921913,0.17491546954484585,0.2663941061292553,0.9353233830845771,0.13478770220260697,11.812998650085866,0.003038145985309204,0.003038145985309204,0.012078580297179585,0.0009396129341550899,3.6653353163274005e-05,1.0,0.0
latent_ode_seed29,occlusion_003,occlusion,396,3.277283004977342,-2.663189392153579,-0.5041012812637744,0.3131865594036898,17.400266149738858,20.664065772168442,0.6792929292929293,0.33080199366212115,11.347044662845255,0.13835125110203955,0.13835125110203955,0.38415722187662554,0.002261214180910412,1.223602774658161e-09,0.5782828282828283,0.05303030303030303
latent_ode_seed29,occlusion_010,occlusion,396,-0.10763372887666295,-0.7338830975407817,0.02439772274926203,0.17780510963904184,0.9965060724440079,2.170085997793679,0.41919191919191917,0.06917432172822094,15.895928615271442,0.0042665494814392866,0.0042665494814392866,0.014946718896435097,0.0010371701926344622,4.128428656713368e-07,0.19696969696969696,0.030303030303030304
latent_ode_seed29,occlusion_011,occlusion,396,29.68171985701204,-1.1003841286987768,-0.33863998592095657,0.31782597298498944,42.38571862290172,51.54966787170249,0.6893939393939394,0.21240632659776043,14.9800027873781,0.3882394075191096,0.3882394075191096,0.8556598143633006,0.9880647041642484,3.951984139244358e-12,0.5757575757575758,0.045454545454545456
latent_ode_seed29,sweep_turn_001,sweep_turn,402,-0.3048533496373247,-0.14690069269108685,-0.07843177546429199,0.059469048604345764,0.10491906093665332,0.332882817157385,0.7860696517412935,0.08623732818070934,12.015618006388346,0.0028810285605121075,0.0028810285605121075,0.011115091746699017,0.0010061411977573896,0.000112875844934,1.0,0.0
latent_ode_seed29,sweep_turn_009,sweep_turn,402,-5.845319000526219,-5.909421420940911,-6.065144613834762,-4.700004391093806,-2.9210454795604432,-2.698153028128423,1.0,0.746761410019884,1.93483826898928,0.0051344099828841494,0.0051344099828841494,0.020261294595217326,0.0002809392165811938,0.0001017073518596,1.0,0.0
latent_ode_seed29,sweep_turn_016,sweep_turn,402,-0.269189082792278,-0.2169745168530879,-0.0774056594510322,0.0561486252116071,0.10294695385999024,0.1041346633669487,0.7835820895522388,0.07424060583525259,14.845727403365558,0.0027108552069800085,0.0027108552069800085,0.010842374621268597,0.001014437648805931,0.0002200492745032,1.0,0.0
latent_ode_seed29,uturn_004,uturn,402,-4.384855042471409,-4.161738585248894,-4.353689059249777,-2.789260859682936,-2.036725516357836,-1.8605138019245715,1.0,0.6582399735699839,2.772490808490052,0.0044484434184281435,0.0044484434184281435,0.017553151479658437,0.00039324097374392474,4.408682434586808e-05,1.0,0.0
latent_ode_seed29,uturn_009,uturn,402,-0.8880412159169958,-0.6777418438133076,-0.33677279504779756,-0.14429513844455202,0.0035005099745879778,0.3215970639174671,0.9875621890547264,0.19228904983909123,9.559009060337768,0.0032865313163788525,0.0032865313163788525,0.012824105542828186,0.0008797112491870415,8.637246355647221e-05,1.0,0.0
latent_ode_seed29,uturn_019,uturn,402,-4.805880506558655,-4.578541808873137,-5.167521817653426,-4.326033736146892,0.6032597624729283,1.0358597312938236,0.9825870646766169,0.68353119843746,2.3747601157635803,0.009548781829588402,0.009548781829588402,0.0372974423300032,0.0003569079455637889,9.010294161271304e-05,1.0,0.0
latent_ode_seed43,climb_descent_011,climb_descent,396,-2.351358362201284,-1.7883438634671496,-3.17997031563249,-0.2074438093581613,-0.15921467022922933,-0.14356209691223318,1.0,0.4292362475429069,6.9149119778715,0.004198406063679305,0.004198406063679305,0.016781148293001126,0.0005605517428742267,3.011623448401224e-05,0.9722222222222222,0.03282828282828283
latent_ode_seed43,climb_descent_013,climb_descent,396,-4.1956565894203655,-3.910777366791055,-6.277651768987899,-0.9238446769570758,-0.1944587175757556,0.07038312648820673,0.9974747474747475,0.6395147200356323,4.278328351149655,0.0067438637228416955,0.0067438637228416955,0.026266567463627724,0.00036659444895105215,0.0001831340341595,1.0,0.0
latent_ode_seed43,climb_descent_014,climb_descent,396,-4.615683050460391,-4.578962495275342,-5.601358066671653,-1.921342724539644,-1.7442962786533847,-1.728504724293217,1.0,0.6614000233586388,2.5358810119255626,0.004909334756695537,0.004909334756695537,0.01960373178598623,0.00033279993929097545,0.0001145542337326,1.0,0.0
latent_ode_seed43,cruise_010,cruise,402,-4.494181470701256,-4.5890205427456285,-4.577277377572681,-3.060979763875577,-2.518350740614172,-2.4137272028384507,1.0,0.654417074809027,2.936568495646045,0.004016237378146374,0.004016237378146374,0.01588435720857678,0.000347427557805369,3.844554521492682e-05,1.0,0.0
latent_ode_seed43,cruise_012,cruise,402,-2.075875655435005,-1.920925916584166,-2.0792767787689943,-0.34375586596987806,-0.197357290740207,-0.11608334412559582,1.0,0.3884997967612091,5.695998367978565,0.003906188328608244,0.003906188328608244,0.015476809619294735,0.0006063101589454244,8.689300739206374e-05,1.0,0.0
latent_ode_seed43,cruise_018,cruise,402,-5.0798682105981126,-5.283007800381263,-5.2677882397501685,-3.473524437578945,-2.1394704107606852,-2.0702321931135597,1.0,0.7037334339832192,2.7570227033166743,0.004974363850970326,0.004974363850970326,0.0197561297313795,0.00030359568142968973,8.74347606441006e-05,1.0,0.0
latent_ode_seed43,highspeed_002,highspeed,402,-3.9768863526012095,-3.638324612519714,-4.788845446524479,-1.2178632927117716,0.9995974478449281,1.3921826511599547,0.9577114427860697,0.630228690227997,3.6833518198737645,0.008564082598186029,0.008564082598186029,0.03341139813066044,0.0003913756260598018,8.697369048604742e-05,1.0,0.0
latent_ode_seed43,highspeed_006,highspeed,402,-0.900007517025774,-0.5527882963344461,-0.6002207668194278,-0.1698745045733717,0.11645855906404065,0.20612502260077661,0.9751243781094527,0.1918282873682178,8.853590309916443,0.0032091291901931067,0.0032091291901931067,0.012786623999618317,0.0007948435582872234,5.675863576470874e-05,1.0,0.0
latent_ode_seed43,highspeed_015,highspeed,402,-0.4549837576610516,-0.15164580517516563,-0.19778801263907686,0.026759790995224887,0.12963355496786985,0.15488072485517018,0.7736318407960199,0.10452578870599288,11.651060571717979,0.0028625982086254846,0.0028625982086254846,0.011416709788743686,0.000880610855552492,3.6653353163274005e-05,1.0,0.0
latent_ode_seed43,occlusion_003,occlusion,396,3.3633288191573216,-2.6767950999796692,-0.565850405529763,0.35486674993539924,16.990172293714416,21.737856030271004,0.6767676767676768,0.3323291414056882,11.367293202515805,0.17368308925105588,0.17368308925105588,0.4277468735362445,0.0020897023223318567,1.223602774658161e-09,0.5782828282828283,0.05303030303030303
latent_ode_seed43,occlusion_010,occlusion,396,-0.0988408472390473,-0.7106028617261028,0.030638506942494453,0.178031713555949,0.8942433281720534,2.114032332819499,0.4090909090909091,0.06582991164476776,15.86325470787106,0.004203316882056264,0.004203316882056264,0.014914828849323408,0.000941602187373625,4.128428656713368e-07,0.19696969696969696,0.030303030303030304
latent_ode_seed43,occlusion_011,occlusion,396,30.113839317689,-1.3207632979190331,-0.32956938689644616,0.35583682068225236,41.498186343880754,52.33504592716954,0.6893939393939394,0.250900017180795,14.611746991523589,0.4211390130554969,0.4211390130554969,0.8927095933987276,0.9888615151742001,3.951984139244358e-12,0.5757575757575758,0.045454545454545456
latent_ode_seed43,sweep_turn_001,sweep_turn,402,-0.3920608588279031,-0.2299410568295458,-0.2121320347809595,-0.07303593748446127,-0.04115416819914294,0.21028658024418573,0.9900497512437811,0.09835983166327483,12.659838153355157,0.002857647728217026,0.002857647728217026,0.01128979608923369,0.0008934624907480569,0.000112875844934,1.0,0.0
latent_ode_seed43,sweep_turn_009,sweep_turn,402,-5.739122622654934,-5.844199123689496,-6.213382830139336,-4.287281368375588,-3.0163371009502176,-2.90432027562972,1.0,0.7414821242515127,2.0305794680361355,0.004778088413140122,0.004778088413140122,0.0189011414278662,0.00026083757163946063,0.0001017073518596,1.0,0.0
latent_ode_seed43,sweep_turn_016,sweep_turn,402,-0.4169700375705514,-0.3385223625911219,-0.09470661712572935,0.042834156054207706,0.1395491205898696,0.15229312118533203,0.7860696517412935,0.10707952294081162,14.349702301310069,0.0028359610563931923,0.0028359610563931923,0.011338972032525572,0.0008883526594882412,0.0002200492745032,1.0,0.0
latent_ode_seed43,uturn_004,uturn,402,-4.5620512566730325,-4.254750771127936,-4.847123873802585,-2.4845267006762985,-1.5218672258781125,-1.3685496252831904,1.0,0.666873239759189,2.544774515477857,0.005189483196576446,0.005189483196576446,0.020470642028975576,0.00034204030492654153,4.408682434586808e-05,1.0,0.0
latent_ode_seed43,uturn_009,uturn,402,-0.8639811547360231,-0.6736328678068162,-0.25796843836607064,-0.1830749777370314,-0.019833639669097135,0.018188686768223022,0.9950248756218906,0.18622587115239742,9.463097416346345,0.0030478313441726734,0.0030478313441726734,0.012131561200351316,0.0008014645085129759,8.637246355647221e-05,1.0,0.0
latent_ode_seed43,uturn_019,uturn,402,-4.6276436903111255,-4.7122951728528,-4.486092235620954,-4.16161002063154,-0.11919406864064366,0.996851736404583,0.9925373134328358,0.6733252372527819,2.7621039601218937,0.009082878182890011,0.009082878182890011,0.030747225807964296,0.0003369132115829309,9.010294161271304e-05,1.0,0.0
linear,climb_descent_011,climb_descent,396,-14.134795729354451,-12.745065699436491,-21.140088463180675,-11.717126556805821,-1.9147080618308163,0.6182216674991573,0.9974747474747475,0.9861253465365882,0.44785530893061537,0.07544084665807495,0.07544084665807495,0.2386950760708858,3.0022025773647286e-07,3.011623448401224e-05,0.9722222222222222,0.03282828282828283
linear,climb_descent_013,climb_descent,396,-10.776871252620774,-10.271686862763936,-14.07447894025326,-6.298959728182898,-2.1185687363943444,-1.3115187118617824,1.0,0.9439544932107733,0.5343249210794727,0.022327498463427072,0.022327498463427072,0.08311582243879,6.504777429533039e-07,0.0001831340341595,1.0,0.0
linear,climb_descent_014,climb_descent,396,-12.688865997969053,-12.633039050648607,-15.167622875384039,-8.804322536429677,-5.437266753231115,-2.5926216369138064,1.0,0.9590702777860141,0.41810015950812324,0.025818395553953207,0.025818395553953207,0.07466753194719641,4.1882535627136414e-07,0.0001145542337326,1.0,0.0
linear,cruise_010,cruise,402,-16.737452372376822,-16.53654358328193,-20.750522824824724,-12.211004370351903,-8.013346718833994,-4.1703677975799085,1.0,0.9850437814620003,0.33082587517182854,0.04492441230064442,0.04492441230064442,0.12597067453040656,1.6738062929022256e-07,3.844554521492682e-05,1.0,0.0
linear,cruise_012,cruise,402,-12.56417258793096,-12.142542952448458,-18.60303979079728,-7.514717878194145,-3.253937292918917,0.6854327906064199,0.9975124378109452,0.9656107606579415,0.5569420311952111,0.052569577275770885,0.052569577275770885,0.13377479464080297,4.3755552774482596e-07,8.689300739206374e-05,1.0,0.0
linear,cruise_018,cruise,402,-13.832569446757645,-12.906375371716425,-19.209077591661238,-9.074910248483288,-5.297710621461399,-2.4242658682091234,1.0,0.9711372910150841,0.4283513847532316,0.03440363288738608,0.03440363288738608,0.0938909785197468,3.2673336750399614e-07,8.74347606441006e-05,1.0,0.0
linear,highspeed_002,highspeed,402,-5.246498752628588,-2.7922460966669376,-12.340002290932745,-2.397666923418504,6.94495709764794,7.402209430416332,0.9353233830845771,0.8829484563670736,0.931986590587176,0.04577672989711081,0.04577672989711081,0.176702437563863,2.3593944760654093e-06,8.697369048604742e-05,1.0,0.0
linear,highspeed_006,highspeed,402,-3.4690925441845066,-2.2837438526905323,-13.430007123229199,-0.5202775089016994,9.04137522660885,9.816071560396244,0.9054726368159204,0.8850091229900707,1.191087237335695,0.05300176807396571,0.05300176807396571,0.19604984166448278,3.5525580169342213e-06,5.675863576470874e-05,1.0,0.0
linear,highspeed_015,highspeed,402,-8.007238411041646,-6.895188867460168,-14.18976004527428,-3.051582400390001,1.9379013178821363,3.1488030335423978,0.9477611940298507,0.9169914700943439,0.7850383514394625,0.032462210633374226,0.032462210633374226,0.1093785496538668,1.2494721846585359e-06,3.6653353163274005e-05,1.0,0.0
linear,occlusion_003,occlusion,396,20.175429821154896,-5.719509107409792,-3.760363036506671,4.200618376859929,34.558123297996566,39.27847807187061,0.6237373737373737,0.7050538631803023,4.584215429569171,0.20540435114060035,0.20540435114060035,0.6203356736490127,0.000809958091734136,1.223602774658161e-09,0.5782828282828283,0.05303030303030303
linear,occlusion_010,occlusion,396,3.833776284606028,-1.1535009406221255,0.895599610869509,6.904468880584487,13.50711545739568,17.23760110346238,0.3888888888888889,0.5699183494778647,4.332771925313276,0.05529518252359764,0.05529518252359764,0.16789312627494096,1.8806033043303048e-05,4.128428656713368e-07,0.19696969696969696,0.030303030303030304
linear,occlusion_011,occlusion,396,51.08713939873795,-5.109158538200509,-2.883800568593071,4.628051236151819,65.94793546102393,71.7190981296726,0.6616161616161617,0.749350182550418,6.515423857338251,0.29207923816642917,0.29207923816642917,0.7784223467750383,0.9991564729634164,3.951984139244358e-12,0.5757575757575758,0.045454545454545456
linear,sweep_turn_001,sweep_turn,402,-8.440349036352849,-5.344719664154699,-16.201426567143468,-7.066024175190126,1.9001805676761998,9.615701083052127,0.9800995024875622,0.9350437623990946,0.4596070177943677,0.1589933495621998,0.1589933495621998,0.447590678671922,1.130877412789734e-06,0.000112875844934,1.0,0.0
linear,sweep_turn_009,sweep_turn,402,-16.821988749707934,-16.35797698490371,-25.277095304266904,-12.413910112345315,-7.216566878382525,-6.481963703374854,1.0,0.9829029458672253,0.2112373885972569,0.026901497216107743,0.026901497216107743,0.0992006978553516,1.641540335555458e-07,0.0001017073518596,1.0,0.0
linear,sweep_turn_016,sweep_turn,402,-10.29597896166779,-10.097748662946984,-14.92048708557331,-4.36235672759477,-2.5696522508182933,-2.24876834884589,1.0,0.9432910634807093,0.708519038222429,0.015867006812305642,0.015867006812305642,0.06186964057941891,7.376537208087292e-07,0.0002200492745032,1.0,0.0
