epoch,train_loss,val_nmse,val_nmse_db,best_nmse_db,elapsed_s,total_elapsed_s,lr
0,4.01276566473643,0.9939953279743592,-0.0261565689013497,-0.0261565689013497,16.38027256820351,16.38027256820351,0.00029955301339130357
1,1.354377968788147,0.9851887338691288,-0.06480563181336352,-0.06480563181336352,15.658997746184468,32.03927031438798,0.00029821480938629495
2,1.985476730187734,0.9718618558678362,-0.12395462952407676,-0.12395462952407676,15.447187676094472,47.48645799048245,0.0002959936384576631
3,1.319786081314087,0.9501342406455013,-0.22215030655457357,-0.22215030655457357,15.844016717746854,63.3304747082293,0.00029290319486279724
4,1.3877887074152628,0.9384818937132756,-0.2757410187722965,-0.2757410187722965,15.442922408692539,78.77339711692184,0.00028896253221413656
5,1.6988453311920166,0.9018318634645807,-0.4487442429405797,-0.4487442429405797,15.391121493652463,94.1645186105743,0.00028419594600731334
6,0.9558757812182108,0.866311630209287,-0.6232585517064484,-0.6232585517064484,15.84492687229067,110.00944548286498,0.0002786328238313434
7,1.0094104000727335,0.8475509159805046,-0.7183420242852178,-0.7183420242852178,15.459637417457998,125.46908290032297,0.0002723074641843674
8,1.2257624624570211,0.8350495282436411,-0.782877649894447,-0.782877649894447,15.925034606829286,141.39411750715226,0.0002652588650120045
9,1.2647045811017354,0.8307032875923647,-0.8055407076697997,-0.8055407076697997,15.251061208546162,156.64517871569842,0.0002575304832720494
10,1.8853495734532675,0.8180526537903481,-0.8721874215427512,-0.8721874215427512,15.51675237622112,172.16193109191954,0.00024916996700787665
11,1.0238119854927064,0.7994829260433713,-0.9719080671990677,-0.9719080671990677,15.349759973585606,187.51169106550515,0.0002402288615824086
12,0.8499243841171265,0.7992316190236145,-0.9732734298046644,-0.9732734298046644,15.743570936843753,203.2552620023489,0.00023076229188381255
13,1.4235558697382609,0.7853440665619241,-1.0494003309938216,-1.0494003309938216,15.474302716553211,218.7295647189021,0.00022082862246223427
14,0.9879443070093791,0.7789072910075386,-1.0851423090239596,-1.0851423090239596,15.439133529551327,234.16869824845344,0.00021048909769293803
15,1.2570380751291912,0.7682959282149872,-1.144714684628886,-1.144714684628886,15.64142903033644,249.81012727878988,0.0001998074641843674
16,0.8930455109278361,0.7586630723128717,-1.1995105456919082,-1.1995105456919082,15.024319817312062,264.83444709610194,0.00018884957775910634
17,1.059836657524109,0.7420608421373699,-1.2956048512358784,-1.2956048512358784,15.622706710360944,280.4571538064629,0.0001776829974308335
18,1.1715765245755514,0.7372975834293498,-1.3235718954057227,-1.3235718954057227,15.373697792179883,295.83085159864277,0.00016637656888053755
19,1.2211915221214293,0.7261954421860476,-1.3894648117314137,-1.3894648117314137,15.885018534958363,311.71587013360113,0.00015500000000000003
20,1.1414583447774251,0.7123966540996399,-1.4727812894696892,-1.4727812894696892,15.883854771964252,327.5997249055654,0.00014362343111946253
21,1.3054914574623109,0.7002115753624174,-1.5477071408730803,-1.5477071408730803,15.594844031147659,343.19456893671304,0.0001323170025691666
22,0.7574762322107951,0.6834883941047721,-1.6526885552051667,-1.6526885552051667,15.136699641123414,358.33126857783645,0.00012115042224089376
23,1.245925930182139,0.6698834571345813,-1.7400074703928663,-1.7400074703928663,15.67424785811454,374.005516435951,0.00011019253581563266
24,0.9913069955507914,0.6624378276285198,-1.7885487570798644,-1.7885487570798644,15.555295671336353,389.56081210728735,9.951090230706201e-05
25,1.0520149442354838,0.6485882155504078,-1.8803094645540592,-1.8803094645540592,15.343546325340867,404.9043584326282,8.917137753776573e-05
26,0.8194543592135112,0.6408004619243244,-1.9327718386028436,-1.9327718386028436,15.575379158370197,420.4797375909984,7.923770811618743e-05
27,0.9471740061442058,0.637105805064655,-1.9578843777455717,-1.9578843777455717,15.435549097135663,435.9152866881341,6.977113841759143e-05
28,0.6987900395393372,0.6273892031610012,-2.024629594156819,-2.024629594156819,15.725201576016843,451.6404882641509,6.08300329921234e-05
29,1.2111477734247844,0.6241727066340131,-2.046952257658389,-2.046952257658389,15.545167149044573,467.1856554131955,5.246951672795063e-05
30,0.6751610528628031,0.6188678732917955,-2.08402061844654,-2.08402061844654,15.793679617345333,482.9793350305408,4.4741134987995524e-05
31,0.7456544914245605,0.6174363960273977,-2.094077737396099,-2.094077737396099,15.242810030467808,498.22214506100863,3.7692535815632644e-05
32,0.6071205792427063,0.6145029280500279,-2.1147604339926795,-2.1147604339926795,15.6766027379781,513.8987477989867,3.136717616865664e-05
33,1.0816795228322347,0.6104460525026338,-2.143527103196697,-2.143527103196697,15.355432233773172,529.2541800327599,2.5804053992686677e-05
34,0.8418322510719299,0.606672690630787,-2.170455543806515,-2.170455543806515,15.331640905700624,544.5858209384605,2.103746778586343e-05
35,0.8564800662994385,0.604886524275773,-2.1832609064203177,-2.1832609064203177,15.58942415844649,560.175245096907,1.709680513720274e-05
36,0.9132161788940429,0.6023851878537486,-2.2012571561291767,-2.2012571561291767,15.760953321121633,575.9361984180287,1.4006361542336902e-05
37,0.7623154822985331,0.6000459165498614,-2.218155153809533,-2.218155153809533,15.989485601894557,591.9256840199232,1.1785190613705041e-05
38,0.6708512794176738,0.5987164043510954,-2.227788423695002,-2.227788423695002,15.535936868749559,607.4616208886728,1.0446986608696446e-05
39,0.6904323452313741,0.597663771343521,-2.235430690491325,-2.235430690491325,15.626443420536816,623.0880643092096,1e-05
