epoch,train_loss,val_nmse,val_nmse_db,best_nmse_db,elapsed_s,total_elapsed_s,lr
0,10.84170001022021,0.4081623468377317,-3.8916706163572905,-3.8916706163572905,30.749063977971673,30.749063977971673,0.00029955301339130357
1,16.250815417051314,0.329113183925187,-4.826547199806973,-4.826547199806973,30.191921968013048,60.94098594598472,0.00029821480938629495
2,8.552449856122335,0.32171377604361623,-4.925303418595232,-4.925303418595232,30.055275465361774,90.9962614113465,0.0002959936384576631
3,6.914194428364436,0.27817766955083545,-5.556777355232992,-5.556777355232992,29.803841214627028,120.80010262597352,0.00029290319486279724
4,12.321061039209367,0.2657081590743554,-5.755951095469473,-5.755951095469473,30.27850237581879,151.0786050017923,0.00028896253221413656
5,53.898165079633394,0.2585917044057149,-5.873854113527985,-5.873854113527985,30.27450678590685,181.35311178769916,0.00028419594600731334
6,12.277540688832602,0.263891033323016,-5.785753662956532,-5.873854113527985,30.187516157515347,211.5406279452145,0.0002786328238313434
7,16.293419159134228,0.2441063669426108,-6.124208928811267,-6.124208928811267,27.9889286858961,239.5295566311106,0.0002723074641843674
8,6.541100021203359,0.23506072916704904,-6.288199209841276,-6.288199209841276,28.559159620665014,268.0887162517756,0.0002652588650120045
9,31.332211534659066,0.23836495396454765,-6.2275759716439625,-6.288199209841276,28.62742653489113,296.71614278666675,0.0002575304832720494
10,12.01882548193137,0.23958688783718066,-6.205369537943348,-6.288199209841276,27.48151586856693,324.1976586552337,0.00024916996700787665
11,13.842271672884623,0.24068401114640034,-6.185527593366399,-6.288199209841276,28.405321139842272,352.60297979507595,0.0002402288615824086
12,23.379417672634126,0.23623344214270925,-6.266586219215973,-6.288199209841276,28.442802919074893,381.04578271415085,0.00023076229188381255
13,16.293765087087948,0.23112765263365065,-6.36148091441008,-6.36148091441008,28.41489062551409,409.46067333966494,0.00022082862246223427
14,4.3014853392442065,0.22554460787149663,-6.4676755118496745,-6.4676755118496745,27.566611564718187,437.0272849043831,0.00021048909769293803
15,14.03471051200231,0.22931026501238294,-6.395765037591512,-6.4676755118496745,28.517601888626814,465.54488679300994,0.0001998074641843674
16,11.44757266708215,0.22954677538312454,-6.39128803717615,-6.4676755118496745,28.471415603533387,494.0163023965433,0.00018884957775910634
17,23.999091288963953,0.2184279936866369,-6.606917033091059,-6.606917033091059,28.47717340476811,522.4934758013114,0.0001776829974308335
18,7.278098540385564,0.2201535870190451,-6.572742340750587,-6.606917033091059,27.665380772203207,550.1588565735146,0.00016637656888053755
19,14.007745059092839,0.2161694529399069,-6.652056765109984,-6.652056765109984,28.46719003189355,578.6260466054082,0.00015500000000000003
20,27.879159566760062,0.21827123823291106,-6.610034878349731,-6.652056765109984,28.63204136863351,607.2580879740417,0.00014362343111946253
21,4.669844549179077,0.22026415417895703,-6.570561742470977,-6.652056765109984,27.980436437763274,635.238524411805,0.0001323170025691666
22,0.7756270715792973,0.2182262150245434,-6.610930797942163,-6.652056765109984,27.735475884750485,662.9740002965555,0.00012115042224089376
23,10.262013872067133,0.2173111538147916,-6.629179823039564,-6.652056765109984,28.77194962091744,691.7459499174729,0.00011019253581563266
24,0.9847393339474996,0.21883544147150435,-6.598823405240282,-6.652056765109984,28.46346966829151,720.2094195857644,9.951090230706201e-05
25,7.622309636473656,0.21262137775846188,-6.723930720056508,-6.723930720056508,27.7046887120232,747.9141082977876,8.917137753776573e-05
26,3.049459033370018,0.21099462752987164,-6.757286028247518,-6.757286028247518,28.538481345400214,776.4525896431878,7.923770811618743e-05
27,18.2621614433527,0.20878717005343383,-6.80296192193683,-6.80296192193683,28.510480678640306,804.9630703218281,6.977113841759143e-05
28,10.31296093002955,0.20928222909550337,-6.792676475974115,-6.80296192193683,28.427866716869175,833.3909370386973,6.08300329921234e-05
29,25.603727577845255,0.21101080515609485,-6.756953053680922,-6.80296192193683,27.645445874892175,861.0363829135895,5.246951672795063e-05
30,1.927192776521047,0.21026713175356337,-6.772286094519088,-6.80296192193683,28.540331893600523,889.57671480719,4.4741134987995524e-05
31,7.22235277179877,0.21013626225577253,-6.774989969101729,-6.80296192193683,28.85150501038879,918.4282198175788,3.7692535815632644e-05
32,4.0956544115146,0.2077976920384228,-6.823592803618238,-6.823592803618238,28.911949667148292,947.3401694847271,3.136717616865664e-05
33,10.083289916992188,0.21081757687892402,-6.760931827228006,-6.823592803618238,27.77701884508133,975.1171883298084,2.5804053992686677e-05
34,34.86797786005338,0.20904318686354803,-6.797639824105452,-6.823592803618238,27.867356748320162,1002.9845450781286,2.103746778586343e-05
35,20.043696831941606,0.20710484309037888,-6.838097451295612,-6.838097451295612,28.01850148383528,1031.0030465619639,1.709680513720274e-05
36,32.33695558472474,0.20808288634450745,-6.817636366157279,-6.838097451295612,27.939859418198466,1058.9429059801623,1.4006361542336902e-05
37,8.222383218169213,0.20785048879818835,-6.822489498341852,-6.838097451295612,28.39019299764186,1087.3330989778042,1.1785190613705041e-05
38,12.549384185989698,0.20743405176278126,-6.8311994959215205,-6.838097451295612,28.130818957462907,1115.463917935267,1.0446986608696446e-05
39,19.248188378612202,0.20710123407214673,-6.838173132305128,-6.838097451295612,28.329949310049415,1143.7938672453165,1e-05
